,,,,,,,,,,,,,
Year,Month,Day,Direction,Nationality,Vessel Type,Name of Vessel,Where From,Where Bound,Cargo 1,Cargo 2,Cargo 3,Cargo 4,Column1
1854,April,25,Upbound,British,Schooner,Free Trader,Kingston,Cleveland,No Cargo,,,,IMG_4361.jpg
1854,April,25,Upbound,British,Schooner,Mary ,St. Catharines,Dunnville,No Cargo,,,,IMG_4361.jpg
1854,April,26,Downbound,American,Propeller,Jefferson,Detroit,Cape Vincent,Corn,Ashes, ,,IMG_4362.jpg
1854,April,26,Downbound,American,Barkentine,Indianna,Detroit,Oswego,Lumber, , ,,IMG_4362.jpg
1854,April,26,Downbound,American,Schooner,Minot Mitchell,Port Huron,Oswego,Corn, , ,,IMG_4362.jpg
1854,April,26,Downbound,American,Schooner,Hamilton,Toledo,Oswego,Corn,Ashes, ,,IMG_4362.jpg
1854,April,26,Downbound,American,Schooner,Buena Vista,Toledo,Oswego,Corn,Pork,Flour,,IMG_4362.jpg
1854,April,26,Downbound,American,Schooner,Empire State,Toledo,Oswego,Corn,Pork,Sand,,IMG_4362.jpg
1854,April,26,Downbound,American,Brigantine,Ashland,Toledo,Oswego,Corn, , ,,IMG_4362.jpg
1854,April,26,Downbound,American,Schooner,Cincinnati,Toledo,Ogdensburg,Wheat, , ,,IMG_4362.jpg
1854,April,26,Downbound,American,Schooner,Crevola,Detroit,Ogdensburg,Corn, , ,,IMG_4362.jpg
1854,April,26,Downbound,British,Brigantine,Liverpool,Port Sarnia,Kingston,Timber, , ,,IMG_4362.jpg
1854,April,26,Downbound,British,Schooner,St. Andrews,Port Sarnia,Kingston,Timber, , ,,IMG_4362.jpg
1854,April,26,Downbound,British,Schooner,Royal Tar,Morpeth,Kingston,Barley,Staves, ,,IMG_4362.jpg
1854,April,26,Downbound,British,Schooner,Louisa,Port Rowan,Oswego,Lumber, , ,,IMG_4362.jpg
1854,April,26,Upbound,British,Schooner,Caledonia,Toronto,Toledo,No Cargo,,,,IMG_4361.jpg
1854,April,27,Upbound,American,Schooner,Fairfield,Clayton,St. Clair,No Cargo,,,,IMG_4361.jpg
1854,April,27,Upbound,American,Schooner,Monsoon,Oswego,Cleveland,No Cargo,,,,IMG_4361.jpg
1854,April,27,Upbound,British,Brigantine,Beaver,Kingston,Nanicoke,No Cargo,,,,IMG_4361.jpg
1854,April,27,Upbound,British,Brigantine,British Queen,Kingston,Bear Creek,No Cargo,,,,IMG_4361.jpg
1854,April,27,Upbound,British,Schooner,Governor,Kingston,Cleveland,No Cargo,,,,IMG_4361.jpg
1854,April,28,Downbound,American,Propeller,Cincinnati,Sandusky,Oswego,Ashes,Wheat,Flour,,IMG_4362.jpg
1854,April,28,Downbound,American,Schooner,Napoleon,Port Burwell,Oswego,Lumber, ,Flour,,IMG_4362.jpg
1854,April,28,Downbound,British,Schooner,New Brunswick,Port Maitland,Port Metcalf,Timber, , ,,IMG_4362.jpg
1854,April,28,Downbound,British,Schooner,Industry,Normandale,Oswego,Lumber, , ,,IMG_4362.jpg
1854,April,28,Downbound,British,Schooner,Cleopatra,Port Dover,Oswego,Lumber, , ,,IMG_4362.jpg
1854,April,28,Downbound,British,Schooner,Jenny Lind,Thorold,Toronto,Cement,,,,IMG_4362.jpg
1854,April,28,Upbound,American,Brigantine,May Flower,Oswego,Cleveland,Salt,,,,IMG_4361.jpg
1854,April,28,Upbound,American,Schooner,A.L. Hoselton,Oswego,Toledo,Merchandise,,,,IMG_4361.jpg
1854,April,28,Upbound,American,Schooner,Mountaineer,Oswego,Detroit,Salt,,,,IMG_4361.jpg
1854,April,28,Upbound,American,Schooner,C.T. Williams,Oswego,Huron,Salt,,,,IMG_4361.jpg
1854,April,28,Upbound,American,Schooner,Young Leopard,Oswego,Thorold,No Cargo,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Schooner,George Keefer,Toronto,Erie,No Cargo,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Schooner,Truman P. Handy,Glen Gow,Thorold,No Cargo,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Schooner,Swallow,Bronte,Port Burwell,Merchandise,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Schooner,Jane Ann Marsh,Port Hope,Chatham,No Cargo,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Schooner,James Coleman,Kingston,Bear Creek,No Cargo,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Schooner,Bay of Quinte,Kingston,Sandusky,R.R. Iron,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Schooner,Princess Victoria,Kingston,Chatham,No Cargo,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Propeller,Hibernia,Kingston,Cleveland,R.R. Iron,,,,IMG_4361.jpg
1854,April,28,Upbound,British,Barkentine,Pomona,Kingston,Detroit,No Cargo,,,,IMG_4361.jpg
1854,April,29,Downbound,American,Brigantine,Maryland,Cleveland,Oswego,Corn,Pork,Wheat,,IMG_4364.jpg
1854,April,29,Downbound,American,Schooner,Gipsey,Cleveland,Oswego,Lard,Pork,Ashes,,IMG_4364.jpg
1854,April,29,Downbound,American,Schooner,H. Spencer,Cleveland,Oswego,Lard,Pork,Wheat,,IMG_4364.jpg
1854,April,29,Downbound,American,Schooner,Twin Sisters,Cleveland,Montreal,Corn, , ,,IMG_4364.jpg
1854,April,29,Downbound,American,Schooner,Raleigh,Toledo,Oswego,Lard,Ashes,Pork,,IMG_4364.jpg
1854,April,29,Downbound,American,Schooner,Utica,Port Burwell,Oswego,Lumber, , ,,IMG_4364.jpg
1854,April,29,Downbound,American,Schooner,Almeda,Detroit,Ogdensburg,Ashes,Flour, ,,IMG_4364.jpg
1854,April,29,Downbound,American,Schooner,Hissurs, , , , , ,,IMG_4364.jpg
1854,April,29,Downbound,British,Schooner,Lafayette Cook,Allanburg,Kingston,Timber, , ,,IMG_4364.jpg
1854,April,29,Downbound,British,Schooner,Ocean,Sarnia,Kingston,Staves, , ,,IMG_4364.jpg
1854,April,29,Upbound,American,Schooner,Missouri,Toronto,Erie,No Cargo,,,,IMG_4363.jpg
1854,April,29,Upbound,American,Schooner,Pilot,Oswego,Erie,No Cargo,,,,IMG_4363.jpg
1854,April,29,Upbound,British,Schooner,Royalist,Oswego,Erie,No Cargo,,,,IMG_4363.jpg
1854,April,29,Upbound,British,Schooner,Petrel,Oswego,Port Dover,No Cargo,,,,IMG_4363.jpg
1854,April,29,Upbound,British,Barkentine,London,Kingston,Lake St. Clair,No Cargo,,,,IMG_4363.jpg
1854,May,1,Downbound,American,Schooner,Carrington,Toledo,Montreal,Corn,,,,IMG_4367.jpg
1854,May,1,Downbound,American,Schooner,Mansfield,Toledo,Oswego,Corn,Wheat,Flour,Unreadable,IMG_4367.jpg
1854,May,1,Downbound,American,Brigantine,Seminole,Toledo,Oswego,Pork,Ham,Lard,,IMG_4367.jpg
1854,May,1,Downbound,American,Propeller,Lady of the Lake,Chicago,Ogdensburg,Pork,Beef,Lard,,IMG_4367.jpg
1854,May,1,Downbound,American,Schooner,Truman P. Handy,Thorold,Hamilton,Cement,,,,IMG_4367.jpg
1854,May,1,Downbound,British,Propeller,St. Lawrence,Port Sarnia,Quebec,Ashes,Staves,,,IMG_4367.jpg
1854,May,1,Upbound,American,Barkentine,Northern Light,Ogdensburg,Detroit,No Cargo,,,,IMG_4366.jpg
1854,May,1,Upbound,American,Propeller,Cleveland,Ogdensburg,Detroit,Castings,Merchandise,,,IMG_4366.jpg
1854,May,1,Upbound,American,Propeller,J.W. Brooks,Ogdensburg,Chicago,Marble, Iron,Merchandise,,IMG_4366.jpg
1854,May,1,Upbound,American,Schooner,Meridian,Oswego,Chicago,Salt,,,,IMG_4366.jpg
1854,May,1,Upbound,American,Propeller,Young America,Oswego,Detroit,Straw,Merchandise,,,IMG_4366.jpg
1854,May,1,Upbound,American,Schooner,Comely,Oswego,Detroit,Salt,,,,IMG_4366.jpg
1854,May,1,Upbound,American,Brigantine,Manhattan,Oswego,Erie,Salt,,,,IMG_4366.jpg
1854,May,1,Upbound,American,Schooner,Henry Clay,Oswego,Port Dover,Plaster,,,,IMG_4366.jpg
1854,May,1,Upbound,American,Schooner,Globe,Oswego,Cleveland,No Cargo,,,,IMG_4366.jpg
1854,May,1,Upbound,British,Steamer,Reindeer,Kingston,Port Stanley,Castings,& More,,,IMG_4366.jpg
1854,May,1,Upbound,British,Barkentine,Ontario,Kingston,Port Rowan,No Cargo,,,,IMG_4366.jpg
1854,May,1,Upbound,British,Barkentine,Empire,Kingston,Wallaceburg ,No Cargo,,,,IMG_4366.jpg
1854,May,1,Upbound,British,Schooner,Georgiana,Kingston,Chatham,No Cargo,,,,IMG_4366.jpg
1854,May,1,Upbound,British,Schooner,Conductor,Kingston,Amherstburg,No Cargo,,,,IMG_4366.jpg
1854,May,1,Upbound,British,Schooner,Swift,Port Credit,Thorold,Bark,,,,IMG_4366.jpg
1854,May,2,Downbound,American,Propeller,Wisconsin,Milwaukee,Ogdensburg,Pork Lard,Clover Seed,,,IMG_4367.jpg
1854,May,2,Downbound,American,Propeller,Granite State,Detroit,Ogdensburg,Pork Lard,Ashes,Flour,,IMG_4367.jpg
1854,May,2,Downbound,American,Propeller,Louisville,Sandusky,Oswego,Pork Lard,Ashes,Flour,,IMG_4367.jpg
1854,May,2,Downbound,American,Propeller,Kentucky,Cleveland,Oswego,Pork Lard,flour,,,IMG_4367.jpg
1854,May,2,Downbound,American,Brigantine,Acadia,Toledo,Oswego,Pork Lard,Carned Beef,,,IMG_4367.jpg
1854,May,2,Downbound,American,Schooner,Sylph,Toledo,Oswego,Wheat,Corn,,,IMG_4367.jpg
1854,May,2,Downbound,American,Schooner,Western,Monroe,Oswego,,Corn,,,IMG_4367.jpg
1854,May,2,Downbound,American,Schooner,Marengo,Detroit,Oswego,Lumber,,,,IMG_4367.jpg
1854,May,2,Downbound,American,Schooner,Young Leopard,Thorold,Oswego,Lumber,,,,IMG_4367.jpg
1854,May,2,Downbound,American,Schooner,Acorn,Port Burwell,Oswego,Lumber,,,,IMG_4367.jpg
1854,May,2,Downbound,American,Schooner,F. unreadable,Port Burwell,Oswego,Lumber,,,,IMG_4367.jpg
1854,May,2,Downbound,British,Steamer,Free Trader,Cleveland,Montreal,Pork,Oil Flour,,,IMG_4367.jpg
1854,May,2,Downbound,British,Schooner,Isaac Buchanan,Port Stanley,Montreal,Pork,Ashes,Wheat,Flour,IMG_4367.jpg
1854,May,2,Downbound,British,Schooner,Queen Victoria,Mersea,Kingston,Timber,,,,IMG_4367.jpg
1854,May,2,Downbound,British,Schooner,Will Black,Sydenham,Kingston,Staves,,,,IMG_4367.jpg
1854,May,2,Downbound,British,Schooner,Lilly,Lake St. Clair,Kingston,Staves,,,,IMG_4367.jpg
1854,May,2,Downbound,British,Schooner,Georgina,Port Dover,Oswego,Lumber,,,,IMG_4367.jpg
1854,May,2,Upbound,American,Schooner,Major Kirby,Port Hope,Toledo,No Cargo,,,,IMG_4366.jpg
1854,May,2,Upbound,American,Schooner,Syracuse,Oswego,Toledo,Salt,& unreadable,,,IMG_4366.jpg
1854,May,2,Upbound,American,Schooner,Skylark,Oswego,Toledo,Salt,,,,IMG_4366.jpg
1854,May,2,Upbound,American,Brigantine,Iroquois,Oswego,Detroit,Salt,,,,IMG_4366.jpg
1854,May,2,Upbound,American,Propeller,Vermont,Ogdensburg ,Cleveland,Castings,Merchandise,,,IMG_4366.jpg
1854,May,2,Upbound,British,Schooner,Emblem,Hamilton,Cleveland,No Cargo,,,,IMG_4366.jpg
1854,May,2,Upbound,British,Schooner,L.S. Shickluna,St. Catharines,Cleveland,No Cargo,,,,IMG_4366.jpg
1854,May,3,Downbound,American,Schooner,A. Scott,Sandusky,Oswego,Wheat,,,,IMG_4367.jpg
1854,May,3,Downbound,American,Schooner,Patrick Henry,Sandusky,Oswego,Corn,Pork,,,IMG_4367.jpg
1854,May,3,Downbound,American,Schooner,Cherokee,Toledo,Oswego,Pork ,,,,IMG_4367.jpg
1854,May,3,Downbound,American,Schooner,John J. Morley,Cleveland,Oswego,Pork ,,,,IMG_4367.jpg
1854,May,3,Downbound,American,Schooner,Challenge,Cleveland,Oswego,Pork ,,,,IMG_4367.jpg
1854,May,3,Downbound,American,Schooner,Twin Brothers,Cleveland,Montreal,Corn,Wh unreadable,,,IMG_4367.jpg
1854,May,3,Downbound,American,Schooner,Isabel,Erie,Lewiston,Coal,,,,IMG_4367.jpg
1854,May,3,Downbound,American,Schooner,Convoy,Detroit,Ogdensburg,Corn,Ashes,,,IMG_4367.jpg
1854,May,3,Downbound,American,Propeller,Northern Michigan,Detroit,Cape Vincent,Wheat,Ashes,,,IMG_4367.jpg
1854,May,3,Downbound,British,Schooner,Norfolk,Port Burwell,Oswego,Lumber,,,,IMG_4369.jpg
1854,May,3,Downbound,British,Schooner,Empress,Toledo,Montreal,Corn,,,,IMG_4369.jpg
1854,May,3,Downbound,British,Schooner,Sarah & Cornelia,Two Creeks,Kingston,Lumber,,,,IMG_4369.jpg
1854,May,3,Downbound,British,Schooner,Royal Oak,Chatham,Kingston,Staves,,,,IMG_4369.jpg
1854,May,3,Downbound,British,Schooner,Ann Jane Brown,Chatham,Kingston,Staves,,,,IMG_4369.jpg
1854,May,3,Downbound,British,Schooner,Flying Cloud,Chatham,Kingston,Staves,,,,IMG_4369.jpg
1854,May,3,Downbound,British,Schooner,Arabian,Mersea,Kingston,Staves,,,,IMG_4369.jpg
1854,May,3,Upbound,American,Barkentine,Hungarian,Oswego,Chicago,Salt,Merchandise,,,IMG_4366.jpg
1854,May,3,Upbound,American,Schooner,Toledo,Oswego,Port Dover,No Cargo,,,,IMG_4366.jpg
1854,May,3,Upbound,American,Schooner,Omar,Oswego,Dunkirk,Salt ,Plaster,,,IMG_4366.jpg
1854,May,4,Downbound,American,Propeller,Boston,Cleveland,Ogdensburg,Pork,Salt,Flour,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Seaman,Cleveland,Ogdensburg,Corn,Why Flour,,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Scotland,Toledo,Chaumont,Corn,,,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Manitou,Toledo,Ogdensburg,Corn,,,,IMG_4369.jpg
1854,May,4,Downbound,American,Brigantine,Boston,Toledo,Cobourg,Corn,,,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Pierrepont,Toledo,Cape Vincent,Corn,Pork,Flour,,IMG_4369.jpg
1854,May,4,Downbound,American,Brigantine,Canton,Toledo,Oswego,Lard,Pork,Flour,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Albion,Toledo,Oswego,Corn ,,,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Roman,Toledo,Oswego,Lean Beef,Pork,Flour,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Vincennes,Sandusky,Oswego,Wheat,Flour,,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Herald,Sandusky,Oswego,Corn,,,,IMG_4369.jpg
1854,May,4,Downbound,American,Schooner,Queen of the West,Detroit,Oswego,Lumber,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,Leopard,Cleveland,Montreal,Pork,Coal,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,Merchant Miller,Cleveland,Montreal,Pork,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,Mary Frances,Port Maitland,Oswego,Lumber,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,Lerwick,Rondeau,Oswego,Lumber,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,Mary Watson,Gasfield,Oswego,Wheat,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,Sally Farmer,Amherstburg,Toronto,Lumber,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,A. Gilmour,Point Pelee,Kingston,Timber,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,Sweet Home,Chatham,Kingston,Staves,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,General Wolfe,Chatham,Kingston,Staves,,,,IMG_4369.jpg
1854,May,4,Downbound,British,Schooner,Almeda,Chatham,Kingston,Staves,,,,IMG_4369.jpg
1854,May,5,Downbound,American,Brigantine,Odd Fellow,Chicago,Ogdensburg,Corn,,,,IMG_4371.jpg
1854,May,5,Downbound,American,Schooner,Governor Hunt,Cleveland,Oswego,Corn,Pork,,,IMG_4371.jpg
1854,May,5,Downbound,American,Schooner,Constitution,Cleveland,Oswego,Coal,,,,IMG_4371.jpg
1854,May,5,Downbound,American,Schooner,Emblem,Port Dover,Oswego,Lumber,,,,IMG_4371.jpg
1854,May,5,Downbound,American,Schooner,Charles Crook,Port Burwell,Oswego,Lumber,,,,IMG_4371.jpg
1854,May,5,Downbound,American,Schooner,Paul Webster,Toledo,Oswego,Wheat,,,,IMG_4371.jpg
1854,May,5,Downbound,British,Propeller,Hibernia,Cleveland,Montreal,pork,Lard ,Flour,,IMG_4371.jpg
1854,May,5,Downbound,British,Schooner,California,Cleveland,Montreal,Pork,Corn,Flour,,IMG_4371.jpg
1854,May,5,Downbound,British,Schooner,Jessie Ann Hope,Port Stanley,Montreal,Pork,Butter,Wheat,Flour,IMG_4371.jpg
1854,May,5,Upbound,American,Schooner,Carlton,Oswego,Toledo,Salt,,,,IMG_4368.jpg
1854,May,5,Upbound,American,Propeller,Dayton,Oswego,Sandusky,Merchandise,,,,IMG_4368.jpg
1854,May,5,Upbound,American,Brigantine,Venice,Ogdensburg,Sandusky,No Cargo,,,,IMG_4368.jpg
1854,May,5,Upbound,American,Schooner,Ellen M. Lyon,Ogdensburg,Cleveland,No Cargo,,,,IMG_4368.jpg
1854,May,5,Upbound,American,Barkentine,America,Clayton,Detroit,No Cargo,,,,IMG_4368.jpg
1854,May,5,Upbound,British,Schooner,St. Andrews,Kingston,Bear Creek,No Cargo,,,,IMG_4368.jpg
1854,May,6,Downbound,American,Brigantine,Champlain,Chicago,Oswego,Corn,,,,IMG_4371.jpg
1854,May,6,Downbound,American,Brigantine,Rio Grande,Toledo,Oswego,Pork,Lard  ,,,IMG_4371.jpg
1854,May,6,Downbound,American,Schooner,Reindeer,Wallaceburg,Clayton,Staves,,,,IMG_4371.jpg
1854,May,6,Downbound,British,Steamer,Britannia,St. Catharines,Toronto,No Cargo,,,,IMG_4371.jpg
1854,May,6,Downbound,British,Steamer,George Moffatt,Toledo,Montreal,Pork,Lard,Flour,Ashes,IMG_4371.jpg
1854,May,6,Downbound,British,Schooner,Premier,Toledo,Montreal,Corn,,,,IMG_4371.jpg
1854,May,6,Downbound,British,Schooner,Forest Queen,Morpeth,Kingston,Staves,,,,IMG_4371.jpg
1854,May,6,Downbound,British,Schooner,N.G.,Port Burwell,Oswego,Lumber,,,,IMG_4371.jpg
1854,May,6,Downbound,British,Schooner,Albion,Rondeau,Oswego,Lumber,,,,IMG_4371.jpg
1854,May,6,Downbound,British,Schooner,Swift,Dunnville,Port Dalhousie,Plaster,,,,IMG_4371.jpg
1854,May,6,Upbound,American,Schooner,J.C. Riggs,Cape Vincent,Toledo,No Cargo,,,,IMG_4368.jpg
1854,May,6,Upbound,American,Schooner,Andover,Oswego,Toledo,Salt,,,,IMG_4368.jpg
1854,May,6,Upbound,American,Schooner,George S. Weeks,Oswego,Port Burwell,No Cargo,None,,,IMG_4368.jpg
1854,May,6,Upbound,American,Schooner,Napoleon,Oswego,Port Burwell,No Cargo,None,,,IMG_4368.jpg
1854,May,6,Upbound,American,Schooner,Western,Oswego,Ashtabula,No Cargo,,,,IMG_4368.jpg
1854,May,6,Upbound,American,Schooner,Jenny Lind,Prescott,Cleveland,No Cargo,,,,IMG_4368.jpg
1854,May,6,Upbound,British,Schooner,Ino Heseman,Kingston,Bear Creek,No Cargo,,,,IMG_4368.jpg
1854,May,6,Upbound,British,Brigantine,Liverpool,Kingston,Lake Huron,No Cargo,,,,IMG_4368.jpg
1854,May,8,Downbound,American,Propeller,Cleveland,Detroit,Ogdensburg,Flour,Ashes,,,IMG_4371.jpg
1854,May,8,Downbound,American,Propeller,Vermont,Cleveland,Ogdensburg,Flour,Pork,Butter,,IMG_4371.jpg
1854,May,8,Downbound,American,Schooner,Monsoon,Cleveland,Oswego,Wheat,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Schooner,Signal,Sandusky,Oswego,Wheat,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Brigantine,Pilgrim,Detroit,Oswego,Lumber,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Barkentine,Norman,Racine,Oswego,Barley,Beef  ,,,IMG_4371.jpg
1854,May,8,Downbound,American,Schooner,Pilgrim,Chicago,Oswego,Corn,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Schooner,Advance,Chicago,Oswego,Corn,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Schooner,S. Robinson,Chicago,Montreal,Corn,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Brigantine,Buffalo,Chicago,Montreal,Corn,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Brigantine,Cumberland,Chicago,Montreal,Corn,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Brigantine,New York,Bear Creek,Clayton,Timber,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Barkentine,Pathfinder,Wallaceburg,Clayton,Timber,,,,IMG_4371.jpg
1854,May,8,Downbound,American,Schooner,Montezuma,Wallaceburg,Clayton,Staves,,,,IMG_4371.jpg
1854,May,8,Downbound,British,Schooner,Water Witch,Chicago,Montreal,Wheat,,,,IMG_4373.jpg
1854,May,8,Downbound,British,Schooner,Governor,Huron,Montreal,Corn,,,,IMG_4373.jpg
1854,May,8,Downbound,British,Schooner,Briton,Port Stanley,Montreal,Wheat,Flour,Ashed,,IMG_4373.jpg
1854,May,8,Downbound,British,Schooner,Europe,Lake St. Clair,Port Metcalf,Staves,,,,IMG_4373.jpg
1854,May,8,Downbound,British,Schooner,John Potter,Clearville,Kingston,Staves,,,,IMG_4373.jpg
1854,May,8,Downbound,British,Schooner,Quebec,Point Pelee,Kingston,Timber,,,,IMG_4373.jpg
1854,May,8,Downbound,British,Schooner,Woodman,Two Creeks,Kingston,Timber,,,,IMG_4373.jpg
1854,May,8,Downbound,British,Schooner,Caledonia,Toledo,Toronto,Corn,,,,IMG_4373.jpg
1854,May,8,Downbound,British,Brigantine,W.D. Eberts,Port Colborne,Oswego,Lumber,,,,IMG_4373.jpg
1854,May,8,Upbound,American,Propeller,Lady of the Lake,Ogdensburg,Chicago,Merchandise,,,,IMG_4368.jpg
1854,May,8,Upbound,American,Propeller,Wisconsin,Ogdensburg,Chicago,Marble  ,Tin ,Nails,,IMG_4368.jpg
1854,May,8,Upbound,British,Schooner,Diadem,Toronto,Erie,No Cargo,,,,IMG_4368.jpg
1854,May,8,Upbound,British,Schooner,William John,Toronto,Dunnville,No Cargo,,,,IMG_4368.jpg
1854,May,9,Downbound,American,Schooner,Marshfield,River St. Clair,Clayton,Staves,,,,IMG_4373.jpg
1854,May,9,Downbound,American,Schooner,Troy,Toledo,Oswego,Corn,Hides,,,IMG_4373.jpg
1854,May,9,Downbound,American,Brigantine,Portland,Toledo,Oswego,Pork,Lard ,,,IMG_4373.jpg
1854,May,9,Downbound,British,Steamer,Reindeer,Toledo,Montreal,Pork,Lard ,Flour,,IMG_4373.jpg
1854,May,9,Upbound,American,Propeller,Bay State,Oswego,Chicago,Flour,Merchandise,,,IMG_4370.jpg
1854,May,9,Upbound,American,Propeller,Kentucky,Oswego,Cleveland,Salt,,,,IMG_4370.jpg
1854,May,9,Upbound,American,Schooner,Jane E. Rogers,Oswego,Cleveland,Salt,,,,IMG_4370.jpg
1854,May,10,Upbound,American,Brigantine,Maryland,Oswego,Cleveland,Salt,,,,IMG_4370.jpg
1854,May,10,Upbound,American,Schooner,Minot Mitchell,Oswego,Miloin,Salt,,,,IMG_4370.jpg
1854,May,11,Upbound,American,Propeller,Boston,Ogdensburg,Cleveland,Castings,Iron,,,IMG_4370.jpg
1854,May,11,Upbound,American,Schooner,Ontario,Kingston,Cleveland,R.R. Iron, ,,,IMG_4370.jpg
1854,May,11,Upbound,American,Schooner,John Oades,Oswego,Cleveland,Salt,,,,IMG_4370.jpg
1854,May,11,Upbound,American,Schooner,H. Spencer,Oswego,Cleveland,No Cargo,,,,IMG_4370.jpg
1854,May,11,Upbound,British,Schooner,Cleopatra,Oswego,Port Dover,Salt,Merchandise,,,IMG_4370.jpg
1854,May,11,Upbound,British,Schooner,Louisa,Oswego,Port Burwell,No Cargo, ,,,IMG_4370.jpg
1854,May,12,Downbound,American,Propeller,Young America,Detroit,Kingston,Corn,Flour,,,IMG_4370.jpg
1854,May,12,Downbound,American,Propeller,Michigan,Chicago,Ogdensburg,Ashes,Lard Flour,Flour,,IMG_4370.jpg
1854,May,12,Downbound,American,Schooner,Minnesota,Toledo,Oswego,Wheat,,,,IMG_4370.jpg
1854,May,12,Downbound,American,Schooner,Mark H. Sibley,Chicago,Oswego,Wheat,,,,IMG_4370.jpg
1854,May,12,Downbound,American,Schooner,Coleraine,Cleveland,Oswego,Wheat,Pork,Flour,,IMG_4372.jpg
1854,May,12,Downbound,British,Brigantine,William Penn,Bear Creek,Kingston,Timber,,,,IMG_4372.jpg
1854,May,12,Downbound,British,Schooner,Minerva Cook,River St. Clair,Kingston,Timber,,,,IMG_4372.jpg
1854,May,12,Downbound,British,Brigantine,Manchester,Port Wallace,Port Metcalf,Timber,,,,IMG_4372.jpg
1854,May,12,Downbound,British,Schooner,Teresa Shickluna,Port Burwell,Oswego,Lumber,,,,IMG_4372.jpg
1854,May,12,Downbound,British,Schooner,Petrel,Port Dover,Oswego,Lumber,,,,IMG_4372.jpg
1854,May,12,Downbound,British,Schooner,John Young,Wallaceburg,Clayton,Staves,,,,IMG_4372.jpg
1854,May,12,Upbound,American,Barkentine,Indianna,Oswego,Detroit,Salt,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Utica,Oswego,Port Burwell,No Cargo,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Ireland,Kingston,Toledo,No Cargo,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Sylph,Oswego,Toledo,No Cargo,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Cincinnati,Oswego,Toledo,No Cargo,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Raleigh,Oswego,Toledo,No Cargo,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,A. Scott,Oswego,Toledo,No Cargo,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Brigantine,Ashland,Oswego,Toledo,Salt,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Brigantine,Seneca,Oswego,Toledo,Salt,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Hamilton,Oswego,Toledo,Salt,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Patrick Henry,Oswego,Sandusky,Salt,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Herald,Oswego,Sandusky,No Cargo,,,,IMG_4370.jpg
1854,May,12,Upbound,American,Schooner,Mansfield,Oswego,Munrow,No Cargo,,,,IMG_4370.jpg
